ICICIBANK.NS,HDFCBANK.NS
278.8262634277344,963.1154174804688
279.2071533203125,978.6557006835938
283.73052978515625,979.345947265625
286.3016662597656,991.6019287109375
275.8742370605469,997.1231079101562
274.3506164550781,996.528076171875
265.7324523925781,1005.5238647460938
258.4475402832031,1014.2102661132812
262.25665283203125,1003.5486450195312
264.16119384765625,986.7947387695312
259.8759765625,985.343017578125
260.2093200683594,1001.216552734375
258.5903625488281,1010.8308715820312
257.1620178222656,1006.737548828125
258.25714111328125,1011.7352294921875
260.3521728515625,1021.6112670898438
255.92405700683594,1022.4920043945312
259.3045959472656,1030.9166259765625
254.9718017578125,1038.0323486328125
246.87745666503906,1032.2969970703125
253.7338409423828,1036.05712890625
250.16278076171875,1035.79541015625
248.73435974121094,1040.5074462890625
253.11480712890625,1041.9114990234375
263.8887634277344,1026.39501953125
262.739501953125,1027.965576171875
263.02679443359375,1033.0111083984375
273.5613098144531,1043.60107421875
280.7917785644531,1048.1466064453125
294.343017578125,1032.7967529296875
291.3741760253906,1037.365966796875
286.63360595703125,1027.4659423828125
285.91534423828125,1013.90087890625
292.0924377441406,1009.8313598632812
301.7649841308594,1006.333251953125
299.8974914550781,1014.234130859375
305.212646484375,1016.828125
318.9075012207031,1008.3320922851562
314.69366455078125,1006.4043579101562
311.15020751953125,995.5523071289062
318.3807678222656,994.3388061523438
320.15240478515625,987.9608154296875
325.61126708984375,988.74609375
324.1268005371094,997.7179565429688
324.5098571777344,997.646728515625
322.9297180175781,989.9598388671875
317.5908508300781,985.1764526367188
326.969970703125,990.2215576171875
326.00799560546875,997.0755615234375
327.6914367675781,989.2935180664062
331.25067138671875,983.3916625976562
329.5672302246094,981.0592651367188
321.43865966796875,987.6514892578125
316.0036315917969,976.5852661132812
317.10986328125,973.7532348632812
316.1479187011719,976.775634765625
322.3525390625,979.036376953125
320.2362365722656,971.5162353515625
314.1278076171875,952.1206665039062
310.61663818359375,957.5704345703125
315.8593444824219,966.0188598632812
313.31011962890625,948.2177124023438
306.7207336425781,946.789794921875
308.7408142089844,933.5342407226562
305.03729248046875,937.7703247070312
297.0049743652344,916.5659790039062
299.2655334472656,929.2742919921875
301.189453125,936.7946166992188
294.98480224609375,940.5784912109375
293.9266052246094,954.809814453125
302.05517578125,968.80322265625
292.1470031738281,966.756591796875
304.46014404296875,931.8207397460938
295.610107421875,935.414306640625
299.0250244140625,925.7522583007812
294.6000061035156,923.6578979492188
307.6827392578125,936.2947387695312
299.8426818847656,922.206298828125
307.2497863769531,943.2914428710938
301.429931640625,955.7617797851562
308.4522399902344,948.4794311523438
302.82476806640625,939.8406982421875
303.4500427246094,936.580322265625
314.6568908691406,951.40673828125
310.5685729980469,944.7193603515625
309.7508850097656,948.241455078125
307.7789001464844,937.0801391601562
303.6424255371094,933.4627685546875
336.10858154296875,916.8516235351562
332.54931640625,910.4022827148438
341.49554443359375,909.9263305664062
340.2449951171875,910.1405639648438
340.9664306640625,927.8703002929688
336.34906005859375,930.9878540039062
339.6678161621094,926.489990234375
342.3612976074219,931.9158935546875
343.2751770019531,925.942626953125
338.94635009765625,914.352783203125
347.17108154296875,917.5418090820312
352.65423583984375,931.8207397460938
355.9249267578125,940.1025390625
353.5680847167969,953.9769287109375
348.6140441894531,958.5460815429688
344.28521728515625,957.85595703125
343.1789245605469,960.8546752929688
338.65777587890625,954.548095703125
342.7942199707031,975.6333618164062
341.1588439941406,982.3920288085938
345.3433837890625,994.41015625
348.421630859375,1014.3054809570312
341.63983154296875,1013.0679931640625
341.9765319824219,1005.8572387695312
344.3333435058594,992.6491088867188
338.0325012207031,999.14599609375
334.4251403808594,998.1226806640625
338.80206298828125,1003.14404296875
333.1745910644531,994.172119140625
329.7596130371094,980.2740478515625
336.6376647949219,992.5301513671875
336.25286865234375,1000.1455688476562
338.5134582519531,997.4801635742188
344.8143310546875,1013.90087890625
348.4697570800781,1016.3997192382812
352.55804443359375,1010.6881103515625
348.3735656738281,1017.3515625
340.7259826660156,1004.8336791992188
339.3311462402344,990.3167724609375
342.3132019042969,1010.1646728515625
342.1208190917969,1001.930419921875
347.02679443359375,1010.42626953125
346.44964599609375,1009.855224609375
349.9126281738281,1022.4207763671875
350.7303466796875,1013.0916748046875
349.43170166015625,1005.1431884765625
351.3075256347656,1007.8324584960938
353.7124328613281,1009.3553466796875
365.6888732910156,1000.9546508789062
367.7089538574219,1007.52294921875
365.06353759765625,1003.5724487304688
364.1496887207031,1005.1907348632812
359.1474609375,1000.3121337890625
358.5703125,1009.9502563476562
361.02325439453125,1009.1412353515625
360.34991455078125,1014.9002685546875
357.848876953125,1013.9248046875
357.560302734375,1022.444580078125
355.01104736328125,1016.59033203125
353.423828125,1002.0969848632812
350.9227294921875,1000.5977172851562
343.61181640625,997.622802734375
330.4810791015625,991.9826049804688
333.65557861328125,979.345947265625
351.9808654785156,968.4462280273438
350.5860595703125,989.983642578125
341.1588439941406,994.9813842773438
341.0626525878906,1001.8589477539062
339.23492431640625,1006.2140502929688
345.6319580078125,1010.3073120117188
345.0066833496094,1007.7371215820312
341.5917053222656,1010.3073120117188
336.73382568359375,1018.3988037109375
331.2025451660156,1013.662841796875
330.8658752441406,1004.3815307617188
329.1343688964844,999.8360595703125
325.86370849609375,994.719482421875
330.1925048828125,991.9351806640625
332.0683898925781,1003.5011596679688
337.936279296875,1007.0945434570312
338.65777587890625,995.4572143554688
342.0727233886719,1011.6162719726562
334.9541931152344,1004.5957641601562
332.405029296875,995.8380126953125
336.83001708984375,988.84130859375
340.7740478515625,991.6019287109375
349.43170166015625,1002.9061279296875
357.8008117675781,1001.5496215820312
356.6945495605469,1012.1398315429688
356.5020751953125,1012.9490356445312
361.5523986816406,1013.0679931640625
373.4325866699219,1033.3203125
376.9918518066406,1059.76025390625
373.1440124511719,1058.903564453125
380.262451171875,1072.3494873046875
382.9078674316406,1076.3714599609375
383.24456787109375,1079.3699951171875
377.9538269042969,1094.243896484375
376.8956298828125,1083.367919921875
368.9114074707031,1085.8192138671875
379.1081848144531,1100.1221923828125
378.2424011230469,1094.4580078125
385.3127746582031,1096.052490234375
383.1002502441406,1100.3363037109375
382.0421447753906,1092.2686767578125
377.1842346191406,1091.26904296875
373.961669921875,1087.0804443359375
375.6931457519531,1097.38525390625
372.37445068359375,1089.6744384765625
382.0421447753906,1088.6512451171875
379.204345703125,1064.900634765625
375.21221923828125,1074.4913330078125
379.589111328125,1078.1800537109375
377.80950927734375,1089.3890380859375
391.51739501953125,1097.12353515625
389.0163269042969,1091.6973876953125
379.492919921875,1079.8221435546875
381.4168395996094,1068.6845703125
385.84185791015625,1085.0814208984375
380.358642578125,1077.3233642578125
391.7098083496094,1085.6527099609375
391.9983825683594,1103.025390625
380.5029602050781,1121.27880859375
386.5152282714844,1127.0616455078125
386.0342712402344,1108.260986328125
371.7972412109375,1105.3577880859375
367.66082763671875,1098.1705322265625
366.8912658691406,1090.388427734375
370.45050048828125,1093.0540771484375
361.98529052734375,1088.62744140625
365.9293212890625,1088.9608154296875
362.7067565917969,1088.3895263671875
367.94940185546875,1099.788818359375
374.8755798339844,1124.27734375
392.1907653808594,1157.7138671875
384.9280090332031,1144.077392578125
389.93017578125,1145.0531005859375
395.2209777832031,1109.998291015625
415.325927734375,1129.6318359375
418.9332580566406,1146.2906494140625
417.7789001464844,1150.0269775390625
407.19732666015625,1150.360107421875
409.9870300292969,1161.1407470703125
407.5821838378906,1154.382080078125
406.8125915527344,1169.493896484375
403.1571350097656,1167.2093505859375
395.8943176269531,1153.43017578125
400.7522277832031,1164.99609375
400.2712097167969,1161.4501953125
405.3215026855469,1165.352783203125
402.0989685058594,1155.191162109375
403.6381530761719,1163.591796875
401.85845947265625,1159.022705078125
398.44354248046875,1152.78759765625
406.09112548828125,1150.5267333984375
403.8304748535156,1155.8099365234375
416.9131164550781,1162.0360107421875
414.41204833984375,1156.2169189453125
413.1134033203125,1158.012939453125
417.15362548828125,1163.1612548828125
421.9634094238281,1181.9351806640625
424.17596435546875,1179.2532958984375
420.4723815917969,1170.3692626953125
422.30010986328125,1190.38818359375
420.1357116699219,1194.9140625
419.3661804199219,1192.351806640625
419.6066589355469,1189.550048828125
419.7508850097656,1184.0902099609375
409.69842529296875,1154.013916015625
412.19952392578125,1139.4305419921875
414.5082092285156,1144.0283203125
410.3236999511719,1152.840576171875
410.8046875,1146.494873046875
406.2353820800781,1146.9019775390625
408.44793701171875,1145.2017822265625
408.54412841796875,1148.195068359375
402.7242431640625,1155.1153564453125
394.69189453125,1137.75439453125
396.8133239746094,1100.2069091796875
398.2150573730469,1084.043212890625
394.8800354003906,1092.3765869140625
395.3633728027344,1094.8428955078125
401.8883056640625,1090.65234375
415.0348815917969,1074.8477783203125
411.1682434082031,1078.6553955078125
410.4432678222656,1078.3677978515625
403.1449279785156,1066.4403076171875
396.9100341796875,1062.8643798828125
389.22509765625,1046.0167236328125
396.5716857910156,1050.74462890625
394.78338623046875,1048.2967529296875
400.58331298828125,1071.8880615234375
406.1416320800781,1095.3355712890625
396.5716857910156,1065.7442626953125
403.3866271972656,1070.112060546875
404.9816589355469,1069.2720947265625
409.2832946777344,1059.2645263671875
402.99993896484375,1065.8642578125
398.3116760253906,1068.384033203125
385.7934265136719,1043.5447998046875
382.216796875,1038.07275390625
397.92498779296875,1082.927734375
404.643310546875,1084.7518310546875
399.18170166015625,1078.7760009765625
390.916748046875,1068.912109375
395.99169921875,1069.3922119140625
379.0751953125,1061.2322998046875
384.246826171875,1078.8958740234375
376.0301818847656,1072.8480224609375
378.3018798828125,1078.0078125
382.26513671875,1079.783935546875
381.4435119628906,1080.5999755859375
389.2734375,1089.9837646484375
399.61669921875,1083.5518798828125
398.40838623046875,1077.16796875
387.2917785644531,1061.42431640625
386.03515625,1050.0966796875
373.71026611328125,1056.984619140625
403.5799560546875,1151.59033203125
431.4197082519531,1206.93310546875
426.19976806640625,1203.6212158203125
419.7232360839844,1190.08544921875
436.8813781738281,1192.7734375
434.22308349609375,1194.4052734375
419.2398376464844,1178.32568359375
410.4432678222656,1198.8212890625
413.05322265625,1174.581787109375
400.1000061035156,1142.08642578125
402.2266540527344,1139.398681640625
422.13983154296875,1178.997802734375
409.5732727050781,1152.5023193359375
414.2615661621094,1150.8223876953125
414.55157470703125,1156.1982421875
417.4515075683594,1174.101806640625
420.7864990234375,1172.2298583984375
425.9097900390625,1171.1739501953125
423.203125,1179.8138427734375
436.1080322265625,1189.7015380859375
439.92633056640625,1191.9093017578125
439.5880126953125,1186.6295166015625
453.4595642089844,1179.8138427734375
453.8945617675781,1188.16552734375
461.4828186035156,1192.7734375
455.4411926269531,1198.38916015625
447.6112976074219,1181.109619140625
446.83795166015625,1190.4215087890625
454.8128662109375,1187.3494873046875
452.7345886230469,1189.8935546875
464.67279052734375,1206.357177734375
462.594482421875,1213.125
473.13104248046875,1205.3489990234375
480.2359924316406,1214.1329345703125
469.5544128417969,1207.22119140625
482.0243225097656,1222.9166259765625
483.184326171875,1226.7567138671875
481.7343444824219,1211.541015625
477.0460205078125,1220.996826171875
478.4960021972656,1222.388671875
481.6376647949219,1231.988525390625
480.2359924316406,1214.1329345703125
481.20263671875,1220.2286376953125
493.6725769042969,1224.020751953125
488.64593505859375,1227.236572265625
501.84088134765625,1214.6610107421875
495.5091857910156,1223.9248046875
493.8658752441406,1215.0928955078125
492.3675842285156,1205.1571044921875
511.60406494140625,1201.5572509765625
510.492431640625,1195.7493896484375
507.3024597167969,1196.1812744140625
508.9457702636719,1193.205322265625
511.0723876953125,1199.4932861328125
515.7607421875,1198.773193359375
517.5006713867188,1213.0289306640625
519.1439208984375,1213.26904296875
521.2706909179688,1207.0291748046875
523.1072998046875,1220.2286376953125
523.3489990234375,1240.6282958984375
522.1890258789062,1237.2203369140625
527.8922729492188,1244.8040771484375
523.2522583007812,1250.2760009765625
523.0589599609375,1237.556396484375
520.7874145507812,1219.604736328125
531.082275390625,1223.97265625
525.8140258789062,1230.836669921875
520.932373046875,1221.188720703125
518.8539428710938,1227.4285888671875
522.5756225585938,1235.25244140625
520.884033203125,1217.6368408203125
508.1724853515625,1191.285400390625
505.46575927734375,1210.14892578125
508.4141540527344,1206.98095703125
528.0855712890625,1220.5167236328125
522.2373046875,1231.364501953125
520.642333984375,1234.532470703125
519.6756591796875,1237.892333984375
517.7423095703125,1232.8524169921875
519.2406616210938,1236.1163330078125
514.3107299804688,1226.9967041015625
517.017333984375,1204.6771240234375
513.3441162109375,1194.54931640625
505.41741943359375,1191.1893310546875
510.105712890625,1195.029296875
516.0506591796875,1194.7412109375
519.3373413085938,1164.6458740234375
510.589111328125,1174.245849609375
509.0424499511719,1186.3896484375
514.4557495117188,1176.9818115234375
508.1241760253906,1177.2218017578125
498.36083984375,1145.0625
513.1023559570312,1180.5816650390625
521.1256713867188,1194.8372802734375
523.542236328125,1190.1815185546875
518.5640258789062,1192.4853515625
516.1473999023438,1190.661376953125
521.7540283203125,1190.9493408203125
530.9854736328125,1199.01318359375
522.9622802734375,1191.717529296875
527.602294921875,1170.5498046875
523.542236328125,1168.43798828125
523.1556396484375,1164.694091796875
526.6356201171875,1178.085693359375
528.7622680664062,1168.3900146484375
512.18408203125,1161.5260009765625
513.2473754882812,1152.2623291015625
506.2391357421875,1151.2542724609375
498.1675109863281,1151.4462890625
480.6710205078125,1130.5186767578125
489.2259216308594,1132.390625
497.5875244140625,1134.502685546875
491.40093994140625,1102.8714599609375
487.6792907714844,1105.2713623046875
470.1344299316406,1089.4796142578125
442.4880065917969,1062.984375
450.1246032714844,1069.2242431640625
411.458251953125,980.4260864257812
432.28973388671875,1026.985107421875
389.466796875,959.4986572265625
355.00537109375,936.0751342773438
343.212158203125,841.8052978515625
327.26226806640625,859.7088012695312
334.17388916015625,847.51708984375
274.5310363769531,740.6715087890625
286.6142578125,736.9755859375
306.3340759277344,822.461669921875
319.239013671875,865.0366821289062
328.5189514160156,868.252685546875
302.9508361816406,798.3662719726562
312.9557189941406,827.4055786132812
300.7758483886719,796.4462280273438
277.09271240234375,781.2785034179688
315.2273864746094,860.2368774414062
308.3157653808594,853.3250122070312
331.27392578125,888.0281982421875
319.62567138671875,859.5167846679688
316.4356994628906,828.7494506835938
330.5972595214844,844.5411376953125
363.02862548828125,873.8685302734375
349.2537841796875,907.0357055664062
320.7856750488281,884.7642211914062
324.7489929199219,891.43603515625
341.1821594238281,916.7315673828125
323.6856384277344,900.5079345703125
336.300537109375,892.4921264648438
347.85211181640625,894.1240844726562
358.0986633300781,937.9950561523438
367.47528076171875,961.70654296875
326.7789306640625,886.0602416992188
319.8190002441406,874.9725341796875
330.0172424316406,908.5238037109375
325.52227783203125,887.9801635742188
326.4405822753906,891.8681640625
309.47576904296875,879.1484375
310.4907531738281,865.4686889648438
326.7789306640625,890.524169921875
316.4840393066406,857.932861328125
311.9407043457031,852.6050415039062
288.547607421875,803.1660766601562
290.2875671386719,797.40625
295.4591979980469,822.797607421875
294.2508850097656,825.149658203125
281.3459777832031,805.2780151367188
282.94097900390625,818.2857666015625
308.2190856933594,867.4846801757812
315.9523620605469,907.4197387695312
320.88232421875,913.5636596679688
327.93896484375,948.1228637695312
336.78387451171875,960.9385375976562
344.9521179199219,981.3380737304688
336.252197265625,961.6105346679688
345.29046630859375,991.993896484375
347.8037414550781,975.2423095703125
336.9288635253906,947.7868041992188
341.2304992675781,952.1547241210938
329.87225341796875,929.835205078125
332.72393798828125,943.4190063476562
320.0606689453125,911.835693359375
331.5155944824219,950.7628173828125
330.5489501953125,940.0590209960938
340.26385498046875,979.1301879882812
351.6703796386719,991.993896484375
355.29534912109375,987.5780029296875
363.608642578125,1000.5856323242188
336.4938659667969,991.177978515625
339.29718017578125,987.5780029296875
337.4605407714844,1014.1693115234375
331.66058349609375,1032.9849853515625
339.7322082519531,1023.1931762695312
351.91204833984375,1041.192626953125
350.7520751953125,1045.80078125
348.9637756347656,1030.968994140625
349.7854309082031,1058.8563232421875
363.5119323730469,1060.9202880859375
356.648681640625,1065.9122314453125
358.0019836425781,1079.9278564453125
348.3354187011719,1060.872314453125
341.8105163574219,1037.0169677734375
334.0289001464844,1016.4732666015625
334.2705383300781,1011.0015258789062
333.15887451171875,1020.025390625
342.0038146972656,1054.4884033203125
350.8970947265625,1087.70361328125
366.1702575683594,1092.9835205078125
368.39361572265625,1081.2718505859375
379.17181396484375,1085.1597900390625
369.07025146484375,1074.31201171875
346.5470886230469,1036.296875
340.36053466796875,1043.1607666015625
339.3454895019531,1021.9930419921875
333.4488830566406,1008.6015625
335.23724365234375,991.4659423828125
331.8055725097656,961.8986206054688
339.29718017578125,999.9617309570312
340.45721435546875,986.4259643554688
346.7887878417969,999.0496215820312
346.0154724121094,1002.0735473632812
351.4287109375,1008.6015625
355.1020812988281,1023.9612426757812
354.61871337890625,1021.1292724609375
355.7786560058594,1016.6654052734375
349.35040283203125,993.0498046875
348.1904296875,991.4178466796875
357.2286682128906,1014.2174072265625
361.96533203125,1023.9130859375
355.48870849609375,1016.6172485351562
358.775390625,1042.2008056640625
367.6686096191406,1072.3441162109375
373.46856689453125,1074.8880615234375
376.3685607910156,1073.68798828125
379.12347412109375,1067.592041015625
396.0400695800781,1069.896240234375
381.4435119628906,1071.192138671875
377.9151916503906,1082.183837890625
379.3168029785156,1088.759765625
369.98858642578125,1085.639892578125
360.128662109375,1074.5040283203125
360.9503173828125,1066.0562744140625
363.1736755371094,1067.92822265625
355.34375,1052.616455078125
358.34039306640625,1046.90478515625
358.14703369140625,1035.48095703125
351.57373046875,1015.6092529296875
359.1620178222656,1027.656982421875
362.20703125,1049.880615234375
356.697021484375,1040.2327880859375
357.2286682128906,1014.9853515625
339.0072021484375,1007.3056030273438
342.58380126953125,993.9618530273438
340.11883544921875,1005.3375244140625
324.50732421875,989.1619262695312
337.0255432128906,1002.2176513671875
350.8970947265625,1012.0093383789062
345.1454162597656,1020.025390625
342.9221496582031,1035.432861328125
356.890380859375,1062.648193359375
360.6603088378906,1069.7520751953125
367.9102783203125,1098.3115234375
369.8918762207031,1115.7352294921875
374.5802307128906,1144.1025390625
388.11346435546875,1184.181640625
390.57843017578125,1165.078125
383.0384826660156,1150.4862060546875
393.2367248535156,1163.0140380859375
377.9635009765625,1122.4549560546875
382.89349365234375,1151.350341796875
403.1933288574219,1155.38232421875
400.77667236328125,1174.9658203125
406.28662109375,1196.80517578125
399.1333312988281,1183.9415283203125
403.04833984375,1186.341552734375
390.9651184082031,1162.4381103515625
396.2817077636719,1183.74951171875
382.84515380859375,1161.1900634765625
386.5667724609375,1139.6865234375
379.51019287109375,1136.1826171875
403.5316467285156,1166.614013671875
429.05145263671875,1198.0052490234375
422.4781188964844,1207.0770263671875
423.87982177734375,1218.40478515625
428.03643798828125,1255.3160400390625
447.27294921875,1286.8992919921875
467.7178039550781,1337.8741455078125
470.3277282714844,1334.322265625
460.8061828613281,1316.8026123046875
469.361083984375,1304.4189453125
470.66607666015625,1314.8826904296875
470.1827392578125,1352.0819091796875
481.0576171875,1352.3216552734375
462.787841796875,1319.3466796875
464.1894836425781,1347.473876953125
452.6379089355469,1338.7860107421875
462.25616455078125,1380.64111328125
456.9395751953125,1346.657958984375
459.45281982421875,1369.5533447265625
457.5679016113281,1383.18505859375
468.9261169433594,1375.937255859375
464.43115234375,1350.641845703125
465.78448486328125,1322.0823974609375
485.31097412109375,1330.1463623046875
493.4309387207031,1317.3306884765625
491.4492492675781,1321.2186279296875
494.44586181640625,1350.8818359375
490.047607421875,1330.3863525390625
498.2641906738281,1327.4583740234375
508.26910400390625,1317.234619140625
500.7774963378906,1335.6182861328125
495.3642272949219,1354.24169921875
493.38250732421875,1384.09716796875
499.9075012207031,1354.86572265625
478.0126953125,1317.714599609375
483.6192932128906,1318.1466064453125
486.80926513671875,1320.594482421875
496.4275207519531,1341.18603515625
502.7591552734375,1356.3056640625
511.16912841796875,1370.0814208984375
511.1207580566406,1375.16943359375
517.210693359375,1378.8172607421875
509.9125061035156,1368.017578125
513.9724731445312,1359.3297119140625
519.3373413085938,1369.6014404296875
528.4722900390625,1363.6976318359375
523.0589599609375,1359.569580078125
523.9772338867188,1374.3533935546875
526.5389404296875,1393.3607177734375
529.7288818359375,1421.7283935546875
537.945556640625,1411.79248046875
534.8522338867188,1409.9686279296875
524.8956298828125,1407.95263671875
515.3740844726562,1423.744140625
528.2306518554688,1443.663818359375
532.6289672851562,1432.2879638671875
534.272216796875,1415.7764892578125
516.0023803710938,1385.777099609375
520.1106567382812,1404.3046875
504.9341125488281,1353.1859130859375
510.6374206542969,1316.5625
519.0956420898438,1334.850341796875
583.6683959960938,1417.6483154296875
596.7666625976562,1498.0946044921875
601.5999755859375,1511.7744140625
607.3515625,1515.9022216796875
593.6734008789062,1533.6617431640625
608.6082153320312,1541.0057373046875
612.2332763671875,1547.341552734375
611.0733032226562,1518.446044921875
609.623291015625,1509.42236328125
626.008056640625,1518.63818359375
651.4795532226562,1551.9013671875
636.3997192382812,1561.5491943359375
635.4329223632812,1523.0059814453125
623.156494140625,1492.0947265625
603.2432861328125,1477.5029296875
589.5167236328125,1486.0467529296875
595.751708984375,1467.951171875
619.724853515625,1542.1575927734375
607.0616455078125,1542.1094970703125
577.8201293945312,1472.9912109375
588.0667114257812,1496.5106201171875
590.1450805664062,1505.4383544921875
611.0248413085938,1523.342041015625
600.0534057617188,1489.9346923828125
589.130126953125,1468.7672119140625
587.7767333984375,1458.6873779296875
604.2582397460938,1499.9666748046875
604.7415771484375,1493.4866943359375
592.4166870117188,1489.838623046875
583.3784790039062,1467.471435546875
575.1135864257812,1451.631591796875
569.8453369140625,1435.5040283203125
559.3086547851562,1431.328125
567.0902709960938,1437.56787109375
554.3303833007812,1410.3525390625
566.8486328125,1440.1119384765625
548.5787963867188,1419.6163330078125
552.4937133789062,1404.7845458984375
559.2603759765625,1431.6162109375
571.7302856445312,1491.5186767578125
562.6919555664062,1433.8720703125
574.5819091796875,1427.248291015625
552.2037353515625,1391.5848388671875
547.0321044921875,1382.6092529296875
558.390380859375,1389.2808837890625
557.4719848632812,1375.457275390625
547.3221435546875,1364.8494873046875
520.5940551757812,1312.3388671875
541.9087524414062,1344.30615234375
556.0220336914062,1372.8653564453125
548.0470581054688,1371.4732666015625
541.0872192382812,1355.873779296875
540.4588623046875,1335.714111328125
559.8886108398438,1365.5694580078125
550.9470825195312,1357.5538330078125
571.3919067382812,1348.5780029296875
578.786865234375,1381.12109375
600.6334228515625,1417.696533203125
600.72998046875,1413.5684814453125
580.4784545898438,1355.77783203125
576.8535766601562,1357.8416748046875
571.8268432617188,1332.7862548828125
582.7018432617188,1346.4659423828125
587.9218139648438,1344.8341064453125
586.8583374023438,1358.1295166015625
592.8033447265625,1363.025634765625
589.5167236328125,1347.3780517578125
574.9202270507812,1343.4901123046875
577.3851928710938,1331.34619140625
602.8082885742188,1382.6092529296875
612.0883178710938,1417.600341796875
604.5966186523438,1399.8406982421875
597.9749755859375,1375.457275390625
621.0298461914062,1437.3759765625
625.7664184570312,1449.51953125
628.6180419921875,1419.7601318359375
630.7447509765625,1417.9364013671875
630.5030517578125,1423.3121337890625
621.60986328125,1443.2796630859375
640.6529541015625,1455.1834716796875
628.4247436523438,1451.1995849609375
626.7330932617188,1443.8077392578125
628.5697021484375,1459.6954345703125
621.271484375,1440.8800048828125
626.588134765625,1439.8238525390625
620.9815063476562,1423.6962890625
614.8915405273438,1421.0562744140625
619.0482177734375,1421.7763671875
614.5049438476562,1426.8641357421875
613.9732055664062,1420.240234375
623.7847900390625,1430.608154296875
618.7581787109375,1425.1842041015625
611.8949584960938,1407.4246826171875
609.381591796875,1420.5762939453125
610.2032470703125,1429.1199951171875
609.8165283203125,1424.416259765625
603.8716430664062,1426.0482177734375
612.909912109375,1445.9677734375
627.3614501953125,1454.4635009765625
628.6180419921875,1447.983642578125
618.7581787109375,1448.176513671875
609.8649291992188,1444.1754150390625
609.8165283203125,1433.4254150390625
618.9031982421875,1427.302978515625
626.2498168945312,1441.8133544921875
628.6180419921875,1479.655517578125
632.1947631835938,1484.2833251953125
620.4982299804688,1465.91650390625
617.259765625,1448.12841796875
624.703125,1433.666259765625
642.7797241210938,1447.983642578125
642.1995849609375,1445.380615234375
645.1963500976562,1466.1575927734375
638.28466796875,1467.7484130859375
634.0313720703125,1418.240234375
620.4982299804688,1391.3890380859375
634.0797729492188,1396.739990234375
654.0895385742188,1391.00341796875
654.1861572265625,1383.0975341796875
654.8629760742188,1388.1109619140625
662.20947265625,1366.4661865234375
666.523681640625,1367.382080078125
661.6762084960938,1375.2880859375
660.60986328125,1371.62451171875
669.3352661132812,1383.2420654296875
692.8453979492188,1412.7447509765625
681.017578125,1431.5933837890625
676.364013671875,1439.11376953125
681.4053344726562,1449.960205078125
679.5148315429688,1453.57568359375
672.3890991210938,1441.3311767578125
679.9511108398438,1447.5499267578125
683.2958984375,1471.4603271484375
681.2114868164062,1475.7025146484375
679.8056640625,1460.32470703125
667.2992553710938,1458.7337646484375
659.9312744140625,1460.421142578125
661.8701782226562,1469.9178466796875
673.2616577148438,1502.9393310546875
669.9653930664062,1501.5413818359375
677.4789428710938,1499.03466796875
678.3999633789062,1492.912353515625
691.8758544921875,1512.0020751953125
697.111083984375,1524.6805419921875
697.9351196289062,1522.4630126953125
703.0250244140625,1532.0079345703125
702.200927734375,1519.5224609375
699.1470336914062,1509.5435791015625
695.0267333984375,1512.96630859375
698.953125,1519.85986328125
698.2744140625,1512.339599609375
685.8165283203125,1499.7576904296875
685.8650512695312,1493.0086669921875
692.554443359375,1491.3216552734375
705.012451171875,1503.999755859375
698.1775512695312,1525.403564453125
688.3372802734375,1503.9034423828125
690.1307373046875,1496.28662109375
681.89013671875,1478.6912841796875
695.1235961914062,1513.6893310546875
700.8921508789062,1544.10791015625
707.72705078125,1566.813232421875
695.2691650390625,1557.1236572265625
687.8524780273438,1536.6839599609375
679.4663696289062,1537.7445068359375
671.2257080078125,1525.933837890625
678.8362426757812,1528.87451171875
675.830810546875,1538.2265625
668.462646484375,1556.97900390625
680.775146484375,1552.73681640625
681.9386596679688,1545.1683349609375
691.5364990234375,1575.201171875
686.9799194335938,1571.1517333984375
688.2887573242188,1580.6002197265625
705.109375,1626.878662109375
722.7056274414062,1610.3919677734375
724.6446533203125,1628.1319580078125
723.0933837890625,1613.814697265625
732.4490356445312,1616.1767578125
736.1329956054688,1620.4671630859375
816.0189208984375,1597.5689697265625
804.0941772460938,1593.471435546875
809.5233154296875,1583.87841796875
774.3309326171875,1536.4429931640625
777.5786743164062,1526.0784912109375
779.3722534179688,1547.723388671875
776.5122680664062,1549.121337890625
761.9699096679688,1524.7286376953125
758.2373657226562,1536.7802734375
756.346923828125,1542.8544921875
762.5516357421875,1515.8587646484375
757.0740356445312,1499.4683837890625
747.9122924804688,1492.767822265625
752.9051513671875,1497.299072265625
749.7058715820312,1501.3966064453125
740.7380981445312,1492.4783935546875
738.072021484375,1475.8953857421875
739.6232299804688,1484.1868896484375
729.0557250976562,1460.9993896484375
728.9102783203125,1461.1923828125
737.005615234375,1463.6026611328125
728.1347045898438,1471.21923828125
700.1650390625,1436.46240234375
696.48095703125,1447.4051513671875
692.554443359375,1439.9814453125
705.4971313476562,1450.683349609375
700.35888671875,1471.0264892578125
694.4450073242188,1459.2640380859375
687.9009399414062,1449.8638916015625
712.2351684570312,1470.978271484375
730.4130249023438,1498.070556640625
731.9642333984375,1472.0870361328125
734.8726806640625,1467.9412841796875
730.9947509765625,1456.9501953125
735.5028686523438,1448.5621337890625
729.2981567382812,1446.2000732421875
718.536865234375,1446.2965087890625
706.078857421875,1420.216796875
688.2887573242188,1374.516845703125
698.3713989257812,1390.0875244140625
710.4415283203125,1393.365478515625
708.9873657226562,1392.304931640625
